locality_num,state_abbr,locality_name,zipcode,work_gpci,pe_gpci,mp_gpci
39143,OH,SANDUSKY,48471,0.963,0.857,0.824
39145,OH,SCIOTO,,0.966,0.849,0.918
39147,OH,SENECA,61360,0.963,0.861,0.708
39149,OH,SHELBY,35143,0.968,0.878,0.678
39151,OH,STARK,66775,0.964,0.870,0.988
39153,OH,SUMMIT,72677,0.979,0.898,1.038
39155,OH,TRUMBULL,6611,0.958,0.835,1.065
39157,OH,TUSCARAWAS,44682,0.967,0.874,0.841
39159,OH,UNION,60180,0.992,0.952,0.796
39161,OH,VAN WERT,50262,0.968,0.860,0.824
39163,OH,VINTON,96135,0.966,0.856,0.200
39165,OH,WARREN,71671,0.987,0.955,0.659
39167,OH,WASHINGTON,71862,0.967,0.865,1.153
39169,OH,WAYNE,60184,0.963,0.869,0.884
39171,OH,WILLIAMS,86046,0.968,0.861,0.834
39173,OH,WOOD,16694,0.975,0.838,0.830
39175,OH,WYANDOT,,0.963,0.855,0.881
40001,OK,ADAIR,61411,0.961,0.823,0.532
40003,OK,ALFALFA,,0.958,0.810,0.152
40005,OK,ATOKA,74525,0.949,0.827,0.413
40007,OK,BEAVER,99724,0.958,0.831,0.625
40009,OK,BECKHAM,,0.966,0.862,0.650
40011,OK,BLAINE,41124,0.958,0.857,1.035
40013,OK,BRYAN,43506,0.949,0.850,0.625
40015,OK,CADDO,74729,0.966,0.833,0.623
40017,OK,CANADIAN,74425,0.968,0.909,0.566
40019,OK,CARTER,59420,0.949,0.859,0.739
40021,OK,CHEROKEE,35616,0.961,0.851,0.804
40023,OK,CHOCTAW,72028,0.949,0.823,0.480
40025,OK,CIMARRON,81220,0.958,0.818,0.019
40027,OK,CLEVELAND,35049,0.968,0.908,0.641
40029,OK,COAL,,0.949,0.814,0.495
40031,OK,COMANCHE,73529,0.963,0.859,0.711
40033,OK,COTTON,55724,0.963,0.844,0.864
40035,OK,CRAIG,99921,0.961,0.851,0.545
40037,OK,CREEK,,0.971,0.856,0.437
40039,OK,CUSTER,40115,0.966,0.845,0.539
40041,OK,DELAWARE,72835,0.961,0.854,0.642
40043,OK,DEWEY,86327,0.958,0.850,0.520
40045,OK,ELLIS,83235,0.958,0.834,0.630
40047,OK,GARFIELD,72732,0.967,0.878,0.678
40049,OK,GARVIN,56132,0.949,0.828,0.354
40051,OK,GRADY,36036,0.968,0.869,0.722
40053,OK,GRANT,35747,0.958,0.841,0.417
40055,OK,GREER,85927,0.966,0.821,0.782
40057,OK,HARMON,61042,0.966,0.833,0.502
40059,OK,HARPER,52231,0.958,0.845,0.636
40061,OK,HASKELL,7420,0.949,0.829,0.358
40063,OK,HUGHES,99745,0.949,0.816,0.514
40065,OK,JACKSON,36545,0.966,0.849,0.846
40067,OK,JEFFERSON,36745,0.966,0.814,0.389
40069,OK,JOHNSTON,50131,0.949,0.818,0.462
40071,OK,KAY,,0.958,0.843,0.666
40073,OK,KINGFISHER,73750,0.958,0.869,0.499
40075,OK,KIOWA,80117,0.966,0.810,0.696
40077,OK,LATIMER,50452,0.949,0.817,0.648
40079,OK,LE FLORE,,0.943,0.813,0.531
40081,OK,LINCOLN,35096,0.968,0.851,0.506
40083,OK,LOGAN,35098,0.968,0.876,0.247
40085,OK,LOVE,,0.949,0.853,0.599
40087,OK,MCCLAIN,,0.968,0.878,0.376
40089,OK,MCCURTAIN,74944,0.949,0.817,0.527
40091,OK,MCINTOSH,56556,0.961,0.834,0.413
40093,OK,MAJOR,,0.958,0.818,0.295
40095,OK,MARSHALL,99585,0.949,0.828,0.582
40097,OK,MAYES,,0.961,0.847,0.539
40099,OK,MURRAY,83874,0.949,0.842,0.265
40101,OK,MUSKOGEE,74401,0.961,0.853,0.630
40103,OK,NOBLE,62868,0.958,0.836,0.565
40105,OK,NOWATA,74048,0.961,0.842,0.410
40107,OK,OKFUSKEE,,0.961,0.826,0.591
40109,OK,OKLAHOMA,,0.968,0.905,0.830
40111,OK,OKMULGEE,74447,0.971,0.835,0.559
40113,OK,OSAGE,50461,0.971,0.836,0.323
40115,OK,OTTAWA,61350,0.961,0.844,0.717
40117,OK,PAWNEE,62558,0.971,0.846,0.430
40119,OK,PAYNE,45880,0.958,0.861,0.713
40121,OK,PITTSBURG,94565,0.949,0.838,0.729
40123,OK,PONTOTOC,38863,0.949,0.849,0.686
40125,OK,POTTAWATOMIE,,0.949,0.843,0.656
40127,OK,PUSHMATAHA,,0.949,0.803,0.608
40129,OK,ROGER MILLS,,0.966,0.832,0.503
40131,OK,ROGERS,72756,0.971,0.870,0.532
40133,OK,SEMINOLE,36574,0.949,0.820,0.523
40135,OK,SEQUOYAH,,0.943,0.824,0.539
40137,OK,STEPHENS,71764,0.966,0.846,0.847
40139,OK,TEXAS,,0.958,0.863,0.553
40141,OK,TILLMAN,29943,0.966,0.814,0.169
40143,OK,TULSA,74101,0.971,0.884,0.774
40145,OK,WAGONER,74467,0.971,0.865,0.398
40147,OK,WASHINGTON,71862,0.961,0.848,0.598
40149,OK,WASHITA,,0.966,0.835,0.743
40151,OK,WOODS,,0.958,0.848,0.501
40153,OK,WOODWARD,50276,0.958,0.858,0.671
41001,OR,BAKER,92309,0.977,0.912,0.317
41003,OR,BENTON,72015,0.992,0.982,0.787
41005,OR,CLACKAMAS,97015,1.019,1.096,0.570
41007,OR,CLATSOP,,0.973,0.966,0.493
41009,OR,COLUMBIA,36319,1.019,1.021,0.161
41011,OR,COOS,,0.973,0.934,0.745
41013,OR,CROOK,80726,0.975,0.967,0.451
41015,OR,CURRY,,0.973,0.955,0.489
41017,OR,DESCHUTES,,0.985,1.036,0.776
41019,OR,DOUGLAS,35964,0.973,0.939,0.674
41021,OR,GILLIAM,71029,0.975,0.930,N/A
41023,OR,GRANT,35747,0.977,0.896,0.694
41025,OR,HARNEY,,0.977,0.897,0.682
41027,OR,HOOD RIVER,97031,0.975,0.988,0.620
41029,OR,JACKSON,36545,0.977,0.987,0.835
41031,OR,JEFFERSON,36745,0.975,0.932,0.517
41033,OR,JOSEPHINE,15750,0.979,0.957,0.675
41035,OR,KLAMATH,95548,0.975,0.938,0.796
41037,OR,LAKE,48632,0.975,0.922,0.467
41039,OR,LANE,61750,0.982,0.991,0.891
41041,OR,LINCOLN,35096,0.973,0.958,0.420
41043,OR,LINN,66953,0.984,0.983,0.676
41045,OR,MALHEUR,,0.977,0.911,0.673
41047,OR,MARION,36756,0.994,1.012,0.793
41049,OR,MORROW,72749,0.977,0.908,0.202
41051,OR,MULTNOMAH,,1.019,1.098,0.867
41053,OR,POLK,65727,0.994,1.000,0.421
41055,OR,SHERMAN,6784,0.975,0.962,N/A
41057,OR,TILLAMOOK,97141,0.973,0.957,0.288
41059,OR,UMATILLA,32784,0.977,0.931,0.559
41061,OR,UNION,60180,0.977,0.930,0.468
41063,OR,WALLOWA,97885,0.977,0.923,0.578
41065,OR,WASCO,93280,0.975,0.941,0.829
41067,OR,WASHINGTON,71862,1.019,1.111,0.786
41069,OR,WHEELER,62479,0.975,0.909,0.137
41071,OR,YAMHILL,97148,1.019,1.039,0.654
42001,PA,ADAMS,41201,0.988,0.902,0.790
42003,PA,ALLEGHENY,,0.987,0.873,0.986
42005,PA,ARMSTRONG,61812,0.987,0.821,0.907
42007,PA,BEAVER,99724,0.987,0.832,0.850
42009,PA,BEDFORD,47421,0.967,0.853,0.628
42011,PA,BERKS,,0.988,0.886,0.811
42013,PA,BLAIR,68008,0.964,0.866,0.924
42015,PA,BRADFORD,72020,0.965,0.870,0.986
42017,PA,BUCKS,36512,1.013,1.026,1.056
42019,PA,BUTLER,36904,0.987,0.854,0.797
42021,PA,CAMBRIA,93428,0.961,0.776,0.872
42023,PA,CAMERON,86020,0.965,0.860,0.754
42025,PA,CARBON,47837,0.989,0.917,0.946
42027,PA,CENTRE,35960,0.982,0.937,0.799
42029,PA,CHESTER,72934,1.013,1.038,1.004
42031,PA,CLARION,50525,0.969,0.851,0.759
42033,PA,CLEARFIELD,50840,0.965,0.856,0.870
42035,PA,CLINTON,35448,0.965,0.875,0.521
42037,PA,COLUMBIA,36319,0.983,0.892,0.964
42039,PA,CRAWFORD,81415,0.969,0.854,1.024
42041,PA,CUMBERLAND,50843,0.985,0.889,0.933
42043,PA,DAUPHIN,17018,0.985,0.884,1.196
42045,PA,DELAWARE,72835,1.013,0.988,1.119
42047,PA,ELK,95432,0.965,0.853,0.716
42049,PA,ERIE,80516,0.968,0.875,1.128
42051,PA,FAYETTE,35555,0.987,0.821,0.901
42053,PA,FOREST,46039,0.969,0.822,0.687
42055,PA,FRANKLIN,36444,0.981,0.915,0.982
42057,PA,FULTON,36446,0.967,0.858,0.849
42059,PA,GREENE,50636,0.969,0.865,0.559
42061,PA,HUNTINGDON,16652,0.967,0.852,0.731
42063,PA,INDIANA,15701,0.969,0.855,0.751
42065,PA,JEFFERSON,36745,0.965,0.864,0.729
42067,PA,JUNIATA,68955,0.967,0.854,0.368
42069,PA,LACKAWANNA,,0.972,0.888,1.119
42071,PA,LANCASTER,93534,0.976,0.889,0.844
42073,PA,LAWRENCE,66044,0.969,0.862,0.862
42075,PA,LEBANON,6249,0.979,0.920,0.773
42077,PA,LEHIGH,50557,0.989,0.983,1.123
42079,PA,LUZERNE,52257,0.972,0.891,1.034
42081,PA,LYCOMING,13093,0.975,0.891,0.894
42083,PA,MCKEAN,,0.965,0.857,0.812
42085,PA,MERCER,64661,0.958,0.833,1.069
42087,PA,MIFFLIN,17058,0.967,0.864,0.843
42089,PA,MONROE,72108,0.982,0.957,1.054
42091,PA,MONTGOMERY,36101,1.013,1.034,1.050
42093,PA,MONTOUR,50173,0.983,0.928,1.421
42095,PA,NORTHAMPTON,1060,0.989,0.978,1.140
42097,PA,NORTHUMBERLAND,17857,0.967,0.859,0.785
42099,PA,PERRY,72125,0.985,0.836,0.397
42101,PA,PHILADELPHIA,39350,1.013,0.986,1.578
42103,PA,PIKE,3780,1.064,1.042,0.324
42105,PA,POTTER,69156,0.965,0.854,0.708
42107,PA,SCHUYLKILL,,0.967,0.869,0.966
42109,PA,SNYDER,80750,0.967,0.867,0.507
42111,PA,SOMERSET,95684,0.967,0.844,1.090
42113,PA,SULLIVAN,61951,0.965,0.845,0.415
42115,PA,SUSQUEHANNA,18847,0.965,0.871,0.490
42117,PA,TIOGA,71477,0.965,0.867,0.705
42119,PA,UNION,60180,0.967,0.866,0.961
42121,PA,VENANGO,69168,0.969,0.852,0.772
42123,PA,WARREN,71671,0.969,0.850,0.789
42125,PA,WASHINGTON,71862,0.987,0.841,0.793
42127,PA,WAYNE,60184,0.965,0.888,0.776
42129,PA,WESTMORELAND,66549,0.987,0.831,0.984
42131,PA,WYOMING,61491,0.972,0.886,0.532
42133,PA,YORK,36925,0.983,0.934,0.891
44001,RI,BRISTOL,6010,1.014,1.033,0.448
44003,RI,KENT,6757,1.014,1.026,0.913
44005,RI,NEWPORT,72112,1.014,1.063,0.778
44007,RI,PROVIDENCE,42450,1.014,0.995,1.013
44009,RI,WASHINGTON,71862,1.009,1.018,0.868
45001,SC,ABBEVILLE,36310,0.963,0.855,0.807
45003,SC,AIKEN,29801,0.971,0.881,0.837
45005,SC,ALLENDALE,62410,0.962,0.828,0.578
45007,SC,ANDERSON,35610,0.969,0.880,0.824
45009,SC,BAMBERG,29003,0.962,0.852,0.799
45011,SC,BARNWELL,29812,0.962,0.853,0.581
45013,SC,BEAUFORT,63013,0.979,0.966,0.764
45015,SC,BERKELEY,94701,0.985,0.961,0.645
45017,SC,CALHOUN,30701,0.967,0.862,0.621
45019,SC,CHARLESTON,72933,0.985,0.992,0.966
45021,SC,CHEROKEE,35616,0.963,0.857,0.756
45023,SC,CHESTER,72934,0.999,0.899,1.086
45025,SC,CHESTERFIELD,62630,0.960,0.850,0.850
45027,SC,CLARENDON,72029,0.960,0.825,0.869
45029,SC,COLLETON,,0.960,0.863,0.894
45031,SC,DARLINGTON,47940,0.971,0.865,0.862
45033,SC,DILLON,80435,0.960,0.825,0.825
45035,SC,DORCHESTER,52140,0.985,0.947,0.669
45037,SC,EDGEFIELD,29824,0.971,0.868,0.692
45039,SC,FAIRFIELD,35064,0.967,0.865,0.849
45041,SC,FLORENCE,35630,0.971,0.867,0.978
45043,SC,GEORGETOWN,95634,0.960,0.910,0.828
45045,SC,GREENVILLE,36037,0.969,0.922,0.917
45047,SC,GREENWOOD,72936,0.963,0.864,0.986
45049,SC,HAMPTON,71744,0.960,0.845,0.942
45051,SC,HORRY,,0.961,0.905,0.920
45053,SC,JASPER,35501,0.979,0.946,0.851
45055,SC,KERSHAW,29067,0.967,0.862,0.769
45057,SC,LANCASTER,93534,0.999,0.897,0.750
45059,SC,LAURENS,50554,0.969,0.869,0.820
45061,SC,LEE,32059,0.960,0.843,0.507
45063,SC,LEXINGTON,35648,0.967,0.900,0.996
45065,SC,MCCORMICK,,0.963,0.851,0.760
45067,SC,MARION,36756,0.960,0.827,0.911
45069,SC,MARLBORO,7746,0.960,0.832,0.480
45071,SC,NEWBERRY,32669,0.962,0.871,0.860
45073,SC,OCONEE,31067,0.963,0.864,0.805
45075,SC,ORANGEBURG,10962,0.962,0.854,0.772
45077,SC,PICKENS,71662,0.969,0.880,0.668
45079,SC,RICHLAND,31825,0.967,0.916,0.892
45081,SC,SALUDA,28773,0.967,0.847,0.361
45083,SC,SPARTANBURG,29301,0.976,0.868,0.964
45085,SC,SUMTER,29150,0.971,0.882,0.809
45087,SC,UNION,60180,0.976,0.848,0.844
45089,SC,WILLIAMSBURG,47393,0.960,0.848,0.853
45091,SC,YORK,36925,0.999,0.965,0.807
46003,SD,AURORA,80010,0.977,0.859,0.077
46005,SD,BEADLE,,0.977,0.878,0.225
46007,SD,BENNETT,80102,0.969,0.914,0.180
46009,SD,BON HOMME,,0.977,0.845,0.142
46011,SD,BROOKINGS,97415,0.977,0.880,0.194
46013,SD,BROWN,,0.977,0.873,0.280
46015,SD,BRULE,69127,0.969,0.847,0.176
46017,SD,BUFFALO,62515,0.969,0.861,0.148
46019,SD,BUTTE,59701,0.969,0.901,0.030
46021,SD,CAMPBELL,36727,0.969,0.840,N/A
46023,SD,CHARLES MIX,,0.969,0.843,0.176
46025,SD,CLARK,80428,0.977,0.860,0.017
46027,SD,CLAY,35048,0.977,0.877,0.070
46029,SD,CODINGTON,,0.977,0.895,0.236
46031,SD,CORSON,,0.969,0.833,N/A
46033,SD,CUSTER,40115,0.981,0.886,0.127
46035,SD,DAVISON,48423,0.977,0.872,0.220
46037,SD,DAY,32013,0.977,0.844,0.174
46039,SD,DEUEL,,0.977,0.839,0.254
46041,SD,DEWEY,86327,0.969,0.851,0.227
46043,SD,DOUGLAS,35964,0.969,0.854,0.134
46045,SD,EDMUNDS,,0.977,0.904,0.037
46047,SD,FALL RIVER,67047,0.969,0.896,0.079
46049,SD,FAULK,,0.977,0.853,0.132
46051,SD,GRANT,35747,0.977,0.846,0.130
46053,SD,GREGORY,72059,0.969,0.843,0.139
46055,SD,HAAKON,,0.969,0.861,0.290
46057,SD,HAMLIN,50117,0.977,0.861,0.130
46059,SD,HAND,,0.969,0.845,0.195
46061,SD,HANSON,42413,0.977,0.863,0.180
46063,SD,HARDING,,0.969,0.832,0.023
46065,SD,HUGHES,99745,0.969,0.892,0.259
46067,SD,HUTCHINSON,67501,0.977,0.856,0.174
46069,SD,HYDE,16843,0.969,0.823,0.191
46071,SD,JACKSON,36545,0.969,0.861,0.154
46073,SD,JERAULD,,0.977,0.869,0.202
46075,SD,JONES,36749,0.969,0.868,N/A
46077,SD,KINGSBURY,46345,0.977,0.849,0.066
46079,SD,LAKE,48632,0.977,0.872,0.152
46081,SD,LAWRENCE,66044,0.969,0.895,0.262
46083,SD,LINCOLN,35096,0.983,0.953,0.276
46085,SD,LYMAN,69352,0.969,0.872,0.009
46087,SD,MCCOOK,,0.983,0.893,0.021
46089,SD,MCPHERSON,67460,0.977,0.845,0.105
46091,SD,MARSHALL,99585,0.977,0.856,0.249
46093,SD,MEADE,67864,0.981,0.912,0.088
46095,SD,MELLETTE,57461,0.969,0.884,0.219
46097,SD,MINER,,0.977,0.850,0.014
46099,SD,MINNEHAHA,,0.983,0.908,0.320
46101,SD,MOODY,35004,0.977,0.846,0.156
46102,SD,OGLALA LAKOTA,,0.969,0.819,0.291
46103,SD,PENNINGTON,36916,0.981,0.916,0.295
46105,SD,PERKINS,30822,0.969,0.859,0.006
46107,SD,POTTER,69156,0.969,0.840,0.067
46109,SD,ROBERTS,83444,0.977,0.844,0.141
46111,SD,SANBORN,51248,0.977,0.836,0.180
46115,SD,SPINK,,0.977,0.860,0.177
46117,SD,STANLEY,83278,0.969,0.896,0.180
46119,SD,SULLY,50251,0.969,0.861,0.180
46121,SD,TODD,28684,0.969,0.825,0.263
46123,SD,TRIPP,57376,0.969,0.871,0.166
46125,SD,TURNER,72383,0.983,0.854,0.113
46127,SD,UNION,60180,0.967,0.896,0.384
46129,SD,WALWORTH,14568,0.969,0.876,0.136
46135,SD,YANKTON,57078,0.977,0.878,0.263
46137,SD,ZIEBACH,,0.969,0.829,N/A
47001,TN,ANDERSON,35610,0.967,0.877,0.475
47003,TN,BEDFORD,47421,0.956,0.850,0.535
47005,TN,BENTON,72015,0.951,0.814,0.316
47007,TN,BLEDSOE,40810,0.952,0.836,0.735
47009,TN,BLOUNT,25025,0.967,0.878,0.491
47011,TN,BRADLEY,71826,0.968,0.874,0.462
47013,TN,CAMPBELL,36727,0.967,0.836,0.435
47015,TN,CANNON,40923,0.977,0.852,0.335
47017,TN,CARROLL,51401,0.951,0.825,0.276
47019,TN,CARTER,59420,0.959,0.831,0.484
47021,TN,CHEATHAM,,0.977,0.934,0.342
47023,TN,CHESTER,72934,0.956,0.827,0.305
47025,TN,CLAIBORNE,21624,0.951,0.827,0.504
47027,TN,CLAY,35048,0.951,0.804,0.395
47029,TN,COCKE,,0.952,0.828,0.369
47031,TN,COFFEE,,0.956,0.849,0.512
47033,TN,CROCKETT,94525,0.956,0.852,0.252
47035,TN,CUMBERLAND,50843,0.951,0.839,0.443
47037,TN,DAVIDSON,28035,0.977,0.979,0.637
47039,TN,DECATUR,35601,0.951,0.806,0.137
47041,TN,DEKALB,60115,0.951,0.849,0.442
47043,TN,DICKSON,37055,0.977,0.900,0.554
47045,TN,DYER,72935,0.951,0.822,0.428
47047,TN,FAYETTE,35555,0.974,0.873,0.244
47049,TN,FENTRESS,78622,0.951,0.818,0.330
47051,TN,FRANKLIN,36444,0.956,0.844,0.480
47053,TN,GIBSON,30810,0.951,0.824,0.313
47055,TN,GILES,,0.956,0.854,0.450
47057,TN,GRAINGER,,0.967,0.823,0.158
47059,TN,GREENE,50636,0.952,0.821,0.432
47061,TN,GRUNDY,24614,0.956,0.822,0.351
47063,TN,HAMBLEN,,0.956,0.850,0.445
47065,TN,HAMILTON,35570,0.966,0.902,0.557
47067,TN,HANCOCK,51536,0.951,0.811,0.707
47069,TN,HARDEMAN,,0.951,0.819,0.424
47071,TN,HARDIN,62047,0.951,0.822,0.372
47073,TN,HAWKINS,75765,0.964,0.831,0.344
47075,TN,HAYWOOD,22722,0.951,0.823,0.234
47077,TN,HENDERSON,72544,0.951,0.824,0.549
47079,TN,HENRY,61537,0.951,0.828,0.482
47081,TN,HICKMAN,95323,0.977,0.870,0.436
47083,TN,HOUSTON,35572,0.951,0.810,0.388
47085,TN,HUMPHREYS,64646,0.951,0.838,0.455
47087,TN,JACKSON,36545,0.951,0.832,0.415
47089,TN,JEFFERSON,36745,0.956,0.842,0.380
47091,TN,JOHNSON,72741,0.952,0.809,0.646
47093,TN,KNOX,46534,0.967,0.908,0.537
47095,TN,LAKE,48632,0.951,0.799,0.344
47097,TN,LAUDERDALE,39335,0.951,0.812,0.325
47099,TN,LAWRENCE,66044,0.956,0.843,0.452
47101,TN,LEWIS,81327,0.956,0.821,0.292
47103,TN,LINCOLN,35096,0.956,0.835,0.449
47105,TN,LOUDON,3307,0.967,0.875,0.385
47107,TN,MCMINN,,0.952,0.835,0.505
47109,TN,MCNAIRY,,0.951,0.802,0.296
47111,TN,MACON,31201,0.977,0.873,0.440
47113,TN,MADISON,35756,0.956,0.881,0.522
47115,TN,MARION,36756,0.966,0.855,0.388
47117,TN,MARSHALL,99585,0.956,0.852,0.211
47119,TN,MAURY,28554,0.977,0.932,0.537
47121,TN,MEIGS,31765,0.952,0.843,0.307
47123,TN,MONROE,72108,0.952,0.818,0.399
47125,TN,MONTGOMERY,36101,0.954,0.887,0.501
47127,TN,MOORE,83255,0.956,0.826,0.252
47129,TN,MORGAN,39866,0.967,0.838,0.227
47131,TN,OBION,38240,0.951,0.824,0.464
47133,TN,OVERTON,68863,0.951,0.828,0.443
47135,TN,PERRY,72125,0.956,0.827,0.359
47137,TN,PICKETT,54964,0.951,0.835,0.349
47139,TN,POLK,65727,0.968,0.821,0.276
47141,TN,PUTNAM,6260,0.951,0.853,0.580
47143,TN,RHEA,,0.952,0.835,0.473
47145,TN,ROANE,,0.967,0.848,0.436
47147,TN,ROBERTSON,82944,0.977,0.905,0.509
47149,TN,RUTHERFORD,94573,0.977,0.954,0.545
47151,TN,SCOTT,72142,0.951,0.820,0.351
47153,TN,SEQUATCHIE,37374,0.966,0.858,0.514
47155,TN,SEVIER,84766,0.952,0.865,0.432
47157,TN,SHELBY,35143,0.974,0.911,0.539
47159,TN,SMITH,89430,0.977,0.882,0.514
47161,TN,STEWART,55385,0.951,0.822,0.035
47163,TN,SULLIVAN,61951,0.964,0.854,0.586
47165,TN,SUMNER,31789,0.977,0.956,0.516
47167,TN,TIPTON,93272,0.974,0.886,0.418
47169,TN,TROUSDALE,,0.977,0.882,0.379
47171,TN,UNICOI,37692,0.959,0.831,0.517
47173,TN,UNION,60180,0.967,0.862,0.178
47175,TN,VAN BUREN,72956,0.952,0.809,0.218
47177,TN,WARREN,71671,0.951,0.842,0.458
47179,TN,WASHINGTON,71862,0.959,0.868,0.559
47181,TN,WAYNE,60184,0.956,0.828,0.282
47183,TN,WEAKLEY,,0.951,0.824,0.251
47185,TN,WHITE,30184,0.951,0.848,0.502
47187,TN,WILLIAMSON,30292,0.977,1.041,0.459
47189,TN,WILSON,72395,0.977,0.943,0.466
48001,TX,ANDERSON,35610,0.965,0.890,0.717
48003,TX,ANDREWS,46702,0.971,0.956,0.624
48005,TX,ANGELINA,,0.960,0.879,0.920
48007,TX,ARANSAS,,0.976,0.950,0.449
48009,TX,ARCHER,32618,0.963,0.830,0.394
48011,TX,ARMSTRONG,61812,0.977,0.884,0.453
48013,TX,ATASCOSA,78002,0.986,0.907,0.715
48015,TX,AUSTIN,72007,1.003,0.922,0.581
48017,TX,BAILEY,80421,0.971,0.851,0.248
48019,TX,BANDERA,78003,0.986,0.905,0.568
48021,TX,BASTROP,71220,1.005,0.973,0.577
48023,TX,BAYLOR,,0.971,0.831,0.691
48025,TX,BEE,68314,0.973,0.891,0.740
48027,TX,BELL,90202,0.971,0.900,0.890
48029,TX,BEXAR,72515,0.986,0.957,0.868
48031,TX,BLANCO,87412,0.960,0.877,0.411
48033,TX,BORDEN,47106,0.971,0.865,N/A
48035,TX,BOSQUE,87006,0.960,0.859,0.461
48037,TX,BOWIE,85605,0.955,0.870,0.901
48039,TX,BRAZORIA,77422,1.003,0.962,0.776
48041,TX,BRAZOS,,0.965,0.902,0.861
48043,TX,BREWSTER,67732,0.971,0.862,0.708
48045,TX,BRISCOE,79011,0.971,0.865,0.607
48047,TX,BROOKS,95606,0.973,0.797,0.716
48049,TX,BROWN,,0.960,0.873,0.804
48051,TX,BURLESON,76028,0.965,0.850,0.710
48053,TX,BURNET,78611,0.960,0.898,0.807
48055,TX,CALDWELL,72322,1.005,0.945,0.834
48057,TX,CALHOUN,30701,0.973,0.891,0.607
48059,TX,CALLAHAN,96014,0.958,0.859,0.375
48061,TX,CAMERON,86020,0.954,0.840,1.369
48063,TX,CAMP,72520,0.965,0.846,0.743
48065,TX,CARSON,90745,0.977,0.858,0.513
48067,TX,CASS,24927,0.965,0.854,0.505
48069,TX,CASTRO,,0.971,0.897,0.627
48071,TX,CHAMBERS,86502,1.003,0.917,0.539
48073,TX,CHEROKEE,35616,0.965,0.866,0.864
48075,TX,CHILDRESS,79201,0.971,0.869,0.684
48077,TX,CLAY,35048,0.963,0.823,0.624
48079,TX,COCHRAN,31014,0.971,0.842,0.642
48081,TX,COKE,,0.960,0.849,0.497
48083,TX,COLEMAN,33521,0.960,0.861,0.690
48085,TX,COLLIN,,1.007,1.026,0.856
48087,TX,COLLINGSWORTH,,0.971,0.810,0.625
48089,TX,COLORADO,,0.973,0.883,0.902
48091,TX,COMAL,,0.986,0.976,0.762
48093,TX,COMANCHE,73529,0.965,0.864,0.645
48095,TX,CONCHO,85924,0.960,0.886,0.673
48097,TX,COOKE,,0.965,0.903,0.756
48099,TX,CORYELL,,0.971,0.886,0.658
48101,TX,COTTLE,,0.971,0.774,N/A
48103,TX,CRANE,47522,0.971,0.863,0.672
48105,TX,CROCKETT,94525,0.971,0.865,0.854
48107,TX,CROSBY,56441,0.958,0.821,0.584
48109,TX,CULBERSON,28903,0.971,0.865,0.619
48111,TX,DALLAM,,0.971,0.924,0.679
48113,TX,DALLAS,30132,1.007,0.970,0.849
48115,TX,DAWSON,35963,0.971,0.878,0.244
48117,TX,DEAF SMITH,,0.971,0.877,0.540
48119,TX,DELTA,36258,0.965,0.849,0.509
48121,TX,DENTON,31532,1.007,0.996,0.856
48123,TX,DEWITT,61735,0.973,0.891,0.784
48125,TX,DICKENS,51333,0.971,0.824,0.048
48127,TX,DIMMIT,,0.972,0.814,0.566
48129,TX,DONLEY,,0.971,0.850,0.208
48131,TX,DUVAL,,0.973,0.866,1.336
48133,TX,EASTLAND,76448,0.965,0.827,0.731
48135,TX,ECTOR,75439,0.993,0.964,0.894
48137,TX,EDWARDS,93523,0.972,0.850,N/A
48139,TX,ELLIS,83235,1.007,0.941,0.751
48141,TX,EL PASO,72045,0.959,0.860,0.906
48143,TX,ERATH,70533,0.965,0.900,0.737
48145,TX,FALLS,18615,0.968,0.836,0.784
48147,TX,FANNIN,77960,0.965,0.874,0.663
48149,TX,FAYETTE,35555,0.960,0.868,0.665
48151,TX,FISHER,72429,0.971,0.834,0.609
48153,TX,FLOYD,50435,0.971,0.855,0.622
48155,TX,FOARD,,0.971,0.820,0.523
48157,TX,FORT BEND,,1.003,1.018,0.876
48159,TX,FRANKLIN,36444,0.965,0.881,0.140
48161,TX,FREESTONE,,0.960,0.854,0.379
48163,TX,FRIO,,0.960,0.867,0.804
48165,TX,GAINES,48436,0.971,0.862,0.503
48167,TX,GALVESTON,46932,1.003,0.971,0.810
48169,TX,GARZA,,0.971,0.851,0.328
48171,TX,GILLESPIE,62033,0.960,0.936,0.836
48173,TX,GLASSCOCK,,0.971,0.865,0.808
48175,TX,GOLIAD,77963,0.969,0.826,1.351
48177,TX,GONZALES,93926,0.973,0.868,0.762
48179,TX,GRAY,31032,0.971,0.872,0.933
48181,TX,GRAYSON,30017,0.973,0.907,1.061
48183,TX,GREGG,,0.966,0.892,0.895
48185,TX,GRIMES,95950,0.960,0.870,0.693
48187,TX,GUADALUPE,93434,0.986,0.938,0.724
48189,TX,HALE,48739,0.971,0.853,0.718
48191,TX,HALL,59837,0.971,0.818,0.862
48193,TX,HAMILTON,35570,0.960,0.860,0.483
48195,TX,HANSFORD,25103,0.971,0.883,0.627
48197,TX,HARDEMAN,,0.971,0.833,0.555
48199,TX,HARDIN,62047,0.979,0.887,0.359
48201,TX,HARRIS,51345,1.003,0.968,1.362
48203,TX,HARRISON,72601,0.965,0.888,0.811
48205,TX,HARTLEY,51346,0.971,0.878,0.661
48207,TX,HASKELL,7420,0.971,0.836,0.977
